legacy_id,legacy_name,legacy_lat,legacy_lon,trip_count,modern_id,modern_name,match_score,match_confidence,match_distance_m
6569.07,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,125862,833bc8bc-3c32-4481-9c14-9a88aa7accec,W 36 St & 9 Ave,100.0,high,0.0
6926.01,W 52 St & 11 Ave,40.76727216,-73.99392888,125850,66db237e-0aca-11e7-82f6-3863bb44ef7c,W 52 St & 11 Ave,100.0,high,0.0
7084.12,E 81 St & York Ave,40.7728384,-73.94989233,125403,66dd470b-0aca-11e7-82f6-3863bb44ef7c,E 81 St & York Ave,100.0,high,0.0
291,Madison St & Montgomery St,40.713126,-73.984844,125342,66db64d1-0aca-11e7-82f6-3863bb44ef7c,Madison St & Montgomery St,100.0,high,0.0
6072.14,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,125128,1827839088308194240,Gansevoort St & Hudson St,97.2,high,14.1
5545.04,E 5 St & Avenue C,40.72299208,-73.97995466,125044,66dbec40-0aca-11e7-82f6-3863bb44ef7c,E 5 St & Ave C,93.2,high,0.0
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,124942,66de1c33-0aca-11e7-82f6-3863bb44ef7c,Amsterdam Ave & W 79 St,100.0,high,0.0
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,124932,1b28836b-29fd-47a7-9a98-44cd792918fb,Driggs Ave & N 9 St,79.9,medium,82.2
7092.06,E 77 St & 3 Ave,40.77314236,-73.95856158,124644,66dd4841-0aca-11e7-82f6-3863bb44ef7c,E 77 St & 3 Ave,100.0,high,0.0
331,Pike St & Monroe St,40.71173107,-73.99193043,124483,66db930d-0aca-11e7-82f6-3863bb44ef7c,Pike St & Monroe St,100.0,high,0.0
5137.11,Fulton St & William St,40.70960089363537,-74.00655090808868,124452,66db7637-0aca-11e7-82f6-3863bb44ef7c,Fulton St & William St,100.0,high,0.0
7204.08,E 89 St & York Ave,40.7779453,-73.946041,124440,66dde3b1-0aca-11e7-82f6-3863bb44ef7c,E 89 St & York Ave,100.0,high,0.0
5578.02,Watts St & Greenwich St,40.72405549,-74.00965965,124394,66db8fde-0aca-11e7-82f6-3863bb44ef7c,Watts St & Greenwich St,100.0,high,0.0
3226,W 82 St & Central Park West,40.78275,-73.97137,124288,66dd9213-0aca-11e7-82f6-3863bb44ef7c,W 82 St & Central Park W,95.9,high,0.0
3459,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,124163,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,E 53 St & 3 Ave,100.0,high,0.0
4051.01,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,123978,66de1448-0aca-11e7-82f6-3863bb44ef7c,Berkeley Pl & 7 Ave,100.0,high,0.0
341,Stanton St & Mangin St,40.71782143,-73.97628939,123701,66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,100.0,high,0.0
7188.13,Madison Ave & E 82 St,40.7781314,-73.96069399,123475,66de1f17-0aca-11e7-82f6-3863bb44ef7c,Madison Ave & E 82 St,100.0,high,0.0
152,Warren St & Church St,40.71473993,-74.00910627,123417,66db3053-0aca-11e7-82f6-3863bb44ef7c,Warren St & W Broadway,75.6,medium,0.0
6948.11,Broadway & W 60 St,40.769155,-73.981918,123240,72196024-6f2b-45cb-9764-609911c7dc0b,Broadway & W 61 St,76.6,medium,97.4
5065.14,Cliff St & Fulton St,40.70838,-74.00495,123149,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,Cliff St & Fulton St,100.0,high,0.0
4157.10,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,122964,8caf71df-76c3-43fb-be98-d555d2291460,Bergen St & Vanderbilt Ave,100.0,high,0.0
430,York St & Jay St,40.7014851,-73.98656928,122921,43eac213-4603-4bc2-b6d6-b45013396282,Jay St & York St,96.8,high,16.1
408,Market St & Cherry St,40.71076228,-73.99400398,122765,66dbf362-0aca-11e7-82f6-3863bb44ef7c,Market St & Cherry St,100.0,high,0.0
7393.09,E 97 St & Madison Ave,40.787801,-73.953559,122255,66de0dfd-0aca-11e7-82f6-3863bb44ef7c,E 97 St & Madison Ave,100.0,high,0.0
5238.05,St James Pl & Oliver St,40.71307916,-73.99851193,122053,66db7152-0aca-11e7-82f6-3863bb44ef7c,St James Pl & Oliver St,100.0,high,0.0
5886.13,E 20 St & FDR Dr,40.733208626522426,-73.9756813647,121901,c7ffe3fa-9cd6-4d35-9060-7d5822381442,E 20 St & FDR Dr,100.0,high,0.0
5805.07,7 Ave S & Bleecker St,40.73213896287381,-74.00363802909851,121556,c466f15e-715f-411e-904e-1a71fb574cdd,7 Ave S & Bleecker St,100.0,high,0.0
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,121467,66dd2811-0aca-11e7-82f6-3863bb44ef7c,Queens Plaza North & Crescent St,100.0,high,0.0
3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,121308,581d8683-c217-4f96-89cb-b5a94d780b83,W 55 St & 6 Ave,97.5,high,12.7
404,9 Ave & W 14 St,40.7405826,-74.00550867,120991,,,0,none,0
7723.01,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,120939,dccaeeb5-c53a-4f48-80e6-05675b71a8c8,St Nicholas Ave & Manhattan Ave,100.0,high,0.0
6170.02,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,120846,66dd2292-0aca-11e7-82f6-3863bb44ef7c,Vernon Blvd & 50 Ave,100.0,high,0.0
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,120582,66db5c14-0aca-11e7-82f6-3863bb44ef7c,Adelphi St & Myrtle Ave,100.0,high,0.0
7623.13,Riverside Dr & W 104 St,40.8013434,-73.9711457439,120550,66de0bcb-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 104 St,100.0,high,0.0
6830.02,E 63 St & 3 Ave,40.763954,-73.9646,120498,199ea9dd-8f7e-4e05-a730-55edaacd8787,E 63 St & 3 Ave,100.0,high,0.0
224,Spruce St & Nassau St,40.71146364,-74.00552427,120169,66db3898-0aca-11e7-82f6-3863bb44ef7c,Spruce St & Nassau St,100.0,high,0.0
6801.01,E 59 St & Madison Ave,40.76350532,-73.97109243,119790,66dea6e1-0aca-11e7-82f6-3863bb44ef7c,E 58 St & Madison Ave,76.7,medium,99.9
7458.03,W 87 St & Amsterdam Ave,40.78839,-73.9747,119327,66dde197-0aca-11e7-82f6-3863bb44ef7c,W 87 St & Amsterdam Ave,100.0,high,0.0
5359.10,Hudson St & Reade St,40.71625008,-74.0091059,119211,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,Hudson St & Reade St,100.0,high,0.0
4895.09,Jay St & York St,40.70140317257725,-73.98672670125961,119157,43eac213-4603-4bc2-b6d6-b45013396282,Jay St & York St,100.0,high,0.0
294,Washington Square E,40.73049393,-73.9957214,119134,1934749166596673908,Washington Pl & Greene St,58.6,low,79.5
7484.05,W 87 St & West End Ave,40.789622,-73.97757,119133,66dde271-0aca-11e7-82f6-3863bb44ef7c,W 87 St & West End Ave,100.0,high,0.0
5644.05,W Broadway & W Houston St,40.726378,-74.000472,119023,af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway & W Houston St,100.0,high,0.0
6286.02,46 Ave & 5 St,40.74731,-73.95451,118516,66dd2556-0aca-11e7-82f6-3863bb44ef7c,46 Ave & 5 St,100.0,high,0.0
5746.02,E 10 St & 2 Ave,40.72970805644994,-73.9865979552269,118419,aa8fc8b7-b66c-41d9-9885-30b8af599378,E 10 St & 2 Ave,100.0,high,0.0
510,W 51 St & 6 Ave,40.7606597,-73.98042047,118014,66dc7b10-0aca-11e7-82f6-3863bb44ef7c,W 51 St & 6 Ave,100.0,high,0.0
314,Cadman Plaza West & Montague St,40.69383,-73.990539,117987,,,0,none,0
266,Avenue D & E 8 St,40.72368361,-73.97574813,117263,66db46d7-0aca-11e7-82f6-3863bb44ef7c,Ave D & E 8 St,93.2,high,0.0
6740.10,W 51 St & 6 Ave,40.7606597,-73.98042047,117163,66dc7b10-0aca-11e7-82f6-3863bb44ef7c,W 51 St & 6 Ave,100.0,high,0.0
6998.08,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,117115,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,E 72 St & Park Ave,100.0,high,0.0
4461.04,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,117051,66db43b5-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Vanderbilt Ave,100.0,high,0.0
6667.04,W 47 St & 6 Ave,40.758397,-73.98255,116859,2104286315955915532,W 47 St & 6 Ave,88.6,medium,56.8
6723.10,E 58 St & 1 Ave (NW Corner),40.759125,-73.962658,116279,2bf9addc-038b-48fe-8794-dde085c5e5dc,E 58 St & 1 Ave (NW Corner),100.0,high,0.0
471,Grand St & Havemeyer St,40.71286844,-73.95698119,115907,66dc3782-0aca-11e7-82f6-3863bb44ef7c,Grand St & Havemeyer St,100.0,high,0.0
7243.04,E 84 St & Park Ave,40.77862688,-73.95772073,115464,66dd448f-0aca-11e7-82f6-3863bb44ef7c,E 84 St & Park Ave,100.0,high,0.0
6297.07,8 Ave & W 27 St,40.747968,-73.996637,114911,9e9acfaf-0bbf-4bc2-a825-b2befb6bee55,8 Ave & W 27 St,100.0,high,0.0
4354.07,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,114596,66db281e-0aca-11e7-82f6-3863bb44ef7c,Atlantic Ave & Fort Greene Pl,100.0,high,0.0
7128.08,E 76 St & Park Ave,40.773763,-73.96222088,114446,66de27da-0aca-11e7-82f6-3863bb44ef7c,E 76 St & Park Ave,100.0,high,0.0
5553.03,E 3 St & 1 Ave,40.72467721,-73.98783413,114011,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,E 3 St & 1 Ave,100.0,high,0.0
83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,113748,66db281e-0aca-11e7-82f6-3863bb44ef7c,Atlantic Ave & Fort Greene Pl,100.0,high,0.0
4010.01,Plaza St East & Flatbush Ave,40.673134,-73.969106,113701,ed5c92f1-3293-4385-9e2b-9b716a096a19,Plaza St East & Flatbush Ave,100.0,high,0.0
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,113653,66dde845-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 95 St,100.0,high,0.0
3440,Fulton St & Adams St,40.69241829257847,-73.98949474096298,113582,66de88d7-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Adams St,100.0,high,0.0
6732.01,E 56 St & Madison Ave,40.761573,-73.972628,113462,6fd61eee-d0ef-4580-9704-bd06b82bcb61,E 56 St & Madison Ave,100.0,high,0.0
3134,3 Ave & E 62 St,40.76312584,-73.96526895,113296,1960020234227886806,3 Ave & E 62 St,99.9,high,0.5
5869.04,Huron St & Franklin St,40.73266,-73.95826,112853,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,Huron St & Franklin St,100.0,high,0.0
5117.05,Stagg St & Union Ave,40.70877084,-73.95095259,112830,66dcecfa-0aca-11e7-82f6-3863bb44ef7c,Stagg St & Union Ave,100.0,high,0.0
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,112823,162d5859-b735-4ff7-9613-01b21f22c1cd,Lafayette Ave & Ft Greene Pl,95.6,high,9.7
7646.04,W 110 St & Amsterdam Ave,40.802692,-73.96295,112701,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,W 110 St & Amsterdam Ave,100.0,high,0.0
4993.02,Pearl St & Hanover Square,40.7047177,-74.00926027,112610,66dbf667-0aca-11e7-82f6-3863bb44ef7c,Pearl St & Hanover Square,100.0,high,0.0
5666.04,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,112511,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,Meserole Ave & Manhattan Ave,100.0,high,0.0
5108.01,Scholes St & Manhattan Ave,40.70870368,-73.9448625,112482,66dcec6b-0aca-11e7-82f6-3863bb44ef7c,Scholes St & Manhattan Ave,100.0,high,0.0
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,112106,66de65a4-0aca-11e7-82f6-3863bb44ef7c,West Drive & Prospect Park West,100.0,high,0.0
4903.08,Old Fulton St,40.70277159,-73.99383605,111711,66db3708-0aca-11e7-82f6-3863bb44ef7c,Old Fulton St,100.0,high,0.0
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,111649,,,0,none,0
5267.09,Roebling St & N 4 St,40.71469,-73.95739,110991,66dcf640-0aca-11e7-82f6-3863bb44ef7c,Roebling St & N 4 St,100.0,high,0.0
6569.09,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,110942,05c5e17c-7aa9-49b7-9da3-9db4858ec1fc,W 35 St & 9 Ave,100.0,high,0.0
3919.07,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,110909,1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave (NE Corner),87.3,high,0.0
5755.09,Washington Square E,40.73049393,-73.9957214,110794,1934749166596673908,Washington Pl & Greene St,58.6,low,79.5
6839.04,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,110616,66dea6e1-0aca-11e7-82f6-3863bb44ef7c,E 58 St & Madison Ave,100.0,high,0.0
300,Shevchenko Pl & E 7 St,40.728145,-73.990214,110595,,,0,none,0
3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,110515,d9160982-2d9b-4f08-9469-a559a7b62809,E 13 St & Ave A,93.6,high,0.0
5922.04,Greenwich St & Perry St,40.73498,-74.00697,110485,7e70b65e-00c1-40d5-984d-17232a4ee05e,Greenwich St & Perry St,100.0,high,0.0
258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,110393,66db43b5-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Vanderbilt Ave,100.0,high,0.0
7149.05,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,110216,66de1a8a-0aca-11e7-82f6-3863bb44ef7c,Amsterdam Ave & W 66 St,100.0,high,0.0
6608.09,E 54 St & 1 Ave,40.756265,-73.964179,110113,0138452a-b9f4-4aee-80b0-7fae9a122ffe,E 54 St & 1 Ave,100.0,high,0.0
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,110096,,,0,none,0
7372.10,5 Ave & E 93 St,40.7857851,-73.957481,109939,,,0,none,0
5703.13,Ave A & E 11 St,40.72854745023944,-73.98175925016403,109936,ca4795a2-6ab3-4597-bf59-f0155ac1637c,Ave A & E 11 St,100.0,high,0.0
3086,Graham Ave & Conselyea St,40.715143,-73.944507,109926,66dcf897-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Conselyea St,100.0,high,0.0
6659.09,Madison Av & E 51 St,40.75863,-73.97513,109506,821b19c1-ab13-4482-9580-770288a377a7,Madison Ave & E 51 St,98.3,high,0.0
4683.02,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,109470,66dbc6ae-0aca-11e7-82f6-3863bb44ef7c,Emerson Pl & Myrtle Ave,100.0,high,0.0
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,109197,66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,E 53 St & Lexington Ave,100.0,high,0.0
3314,W 95 St & Broadway,40.7937704,-73.971888,109173,66ddede1-0aca-11e7-82f6-3863bb44ef7c,W 95 St & Broadway,100.0,high,0.0
7388.10,Riverside Dr & W 82 St,40.78720869,-73.98128127,109020,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,100.0,high,0.0
5181.04,Cherry St,40.71219906,-73.97948148,108862,66db93a1-0aca-11e7-82f6-3863bb44ef7c,Cherry St,100.0,high,0.0
5872.10,E 9 St & 5 Ave,40.73275887045087,-73.99581670761108,108795,a82599ce-99ca-4670-8053-baada198034a,E 9 St & 5 Ave,100.0,high,0.0
5826.02,India St & Manhattan Ave,40.73232194,-73.9550858,108703,66dd2060-0aca-11e7-82f6-3863bb44ef7c,India St & Manhattan Ave,100.0,high,0.0
7886.02,12 Ave & W 125 St,40.818299,-73.960405,108695,eab2749b-2f79-4797-a0a6-0579b27e6929,12 Ave & W 125 St,100.0,high,0.0
7655.22,Lenox Ave & W 117 St,40.8025566,-73.9490782,108596,dc8223ad-4108-40a8-9ff5-35e8490b4077,Lenox Ave & W 117 St,100.0,high,0.0
6860.12,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,108225,66de2707-0aca-11e7-82f6-3863bb44ef7c,E 65 St & 2 Ave,100.0,high,0.0
3162,W 78 St & Broadway,40.78339981,-73.98093133,108155,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,W 78 St & Broadway,100.0,high,0.0
5300.05,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,107770,66dcf922-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Meeker Ave,100.0,high,0.0
4611.03,Willoughby Ave & Hall St,40.69196035,-73.96536851,107351,66db3f01-0aca-11e7-82f6-3863bb44ef7c,Willoughby Ave & Hall St,100.0,high,0.0
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,107305,,,0,none,0
2022,E 60 St & York Ave,40.759107,-73.959223,107124,66dca6f4-0aca-11e7-82f6-3863bb44ef7c,E 60 St & York Ave,100.0,high,0.0
4010.13,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,107096,66de5e5b-0aca-11e7-82f6-3863bb44ef7c,Plaza St West & Flatbush Ave,100.0,high,0.0
6098.12,Broadway & E 19 St,40.73866091428551,-73.98987293243407,106927,1975518133370609774,Broadway & E 19 St,91.2,high,44.2
4605.04,Clinton St & Joralemon St,40.69239502,-73.99337909,106714,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Joralemon St,100.0,high,0.0
5785.05,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,106686,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Ave & Manhattan Ave,100.0,high,0.0
3402,Court St & State St,40.6902375,-73.99203074,106461,3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,58.9,low,88.8
5971.09,E 22 St & 2 Ave,40.73716919369882,-73.98122549057007,106383,6ff2eec8-2b72-490a-b1c3-f9892ab3a724,E 22 St & 2 Ave,100.0,high,0.0
6352.01,44 Dr & Jackson Ave,40.74718234,-73.9432635,106381,66dd266a-0aca-11e7-82f6-3863bb44ef7c,44 Dr & Jackson Ave,100.0,high,0.0
6464.08,E 45 St & 3 Ave,40.75255434,-73.97282625,106237,66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,100.0,high,0.0
260,Broad St & Bridge St,40.70365182,-74.01167797,106124,66db447a-0aca-11e7-82f6-3863bb44ef7c,Broad St & Bridge St,100.0,high,0.0
5712.12,E 5 St & Cooper Sq,40.72769,-73.990993,105945,d8778570-f7f2-458d-82f5-9ad39210a501,E 5 St & Cooper Sq,100.0,high,0.0
5178.06,Graham Ave & Grand St,40.711863,-73.944024,105669,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Grand St,100.0,high,0.0
3722.04,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,105568,66dde7dc-0aca-11e7-82f6-3863bb44ef7c,Prospect Park West & 8 St,100.0,high,0.0
3145,E 84 St & Park Ave,40.77862688,-73.95772073,105523,66dd448f-0aca-11e7-82f6-3863bb44ef7c,E 84 St & Park Ave,100.0,high,0.0
4762.05,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,105434,999865d2-0735-4e85-a9d4-00810231530e,Flushing Ave & Vanderbilt Ave,100.0,high,0.0
6991.12,E 75 St & 3 Ave,40.77112927,-73.95772297,105197,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,E 75 St & 3 Ave,100.0,high,0.0
7265.10,E 89 St & 3 Ave,40.7806284,-73.9521667,105088,66dde208-0aca-11e7-82f6-3863bb44ef7c,E 89 St & 3 Ave,100.0,high,0.0
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,104924,66dde079-0aca-11e7-82f6-3863bb44ef7c,W 89 St & Columbus Ave,100.0,high,0.0
390,Duffield St & Willoughby St,40.69221589,-73.9842844,104675,66dbea8d-0aca-11e7-82f6-3863bb44ef7c,Duffield St & Willoughby St,100.0,high,0.0
6498.09,E 47 St & 1 Ave,40.75206862,-73.96784384,104558,66dc7e75-0aca-11e7-82f6-3863bb44ef7c,E 47 St & 1 Ave,100.0,high,0.0
5500.07,6 Ave & Canal St,40.72243797,-74.00566443,104517,,,0,none,0
7756.10,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,104309,dd8627c8-4190-4a30-8758-e77a7b010437,St Nicholas Ave & W 126 St,98.7,high,0.0
7658.13,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,104194,ca4e4962-2169-4559-8f60-b05ab7809750,Frederick Douglass Blvd & W 115 St,100.0,high,0.0
4546.04,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,104047,1861271680294357158,DeKalb Ave & S Portland Ave,93.4,high,32.8
2004,6 Ave & Broome St,40.724399,-74.004704,103971,90c35466-db3c-4b0d-993e-6e92883773b4,6 Ave & Broome St,98.0,high,10.1
6659.01,E 51 St & Lexington Ave,40.75714758,-73.97207836,103819,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,E 51 St & Lexington Ave,100.0,high,0.0
5343.11,Orchard St & Grand St,40.717318403855785,-73.99067759513855,103613,063e7e78-b810-4a2f-8045-a82a0d69d752,Orchard St & Grand St,100.0,high,0.0
4345.11,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,103531,2a47ef14-1cbe-4ec6-841d-cc277627fe20,Fulton St & Waverly Ave,100.0,high,0.0
7409.08,W 84 St & Broadway,40.7867947,-73.977112,103340,1833865926273309136,W 84 St & Amsterdam Ave,45.8,low,142.9
7524.16,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,103323,66de871c-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 91 St,100.0,high,0.0
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,103192,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,E 84 St & 1 Ave,100.0,high,0.0
5137.10,Spruce St & Nassau St,40.71146364,-74.00552427,103064,66db3898-0aca-11e7-82f6-3863bb44ef7c,Spruce St & Nassau St,100.0,high,0.0
4281.08,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,103031,66de5a47-0aca-11e7-82f6-3863bb44ef7c,Bergen St & Flatbush Ave,100.0,high,0.0
4531.05,Henry St & Atlantic Ave,40.69089272,-73.99612349,102984,66db316a-0aca-11e7-82f6-3863bb44ef7c,Henry St & Atlantic Ave,100.0,high,0.0
244,Willoughby Ave & Hall St,40.69196035,-73.96536851,102938,66db3f01-0aca-11e7-82f6-3863bb44ef7c,Willoughby Ave & Hall St,100.0,high,0.0
6422.09,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,102846,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,E 44 St & 2 Ave,100.0,high,0.0
3987.06,5 Ave & 3 St,40.6728155,-73.98352355,102815,66de2199-0aca-11e7-82f6-3863bb44ef7c,5 Ave & 3 St,100.0,high,0.0
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,102793,66de2556-0aca-11e7-82f6-3863bb44ef7c,E 74 St & 1 Ave,100.0,high,0.0
5687.11,King St & Varick St,40.72789701409023,-74.00536268949507,102589,61647ec6-dfd6-4d1c-8800-d488d390c627,King St & Varick St,100.0,high,0.0
5068.02,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,102319,66dce8db-0aca-11e7-82f6-3863bb44ef7c,Montrose Ave & Bushwick Ave,100.0,high,0.0
261,Johnson St & Gold St,40.69474881,-73.98362464,102014,66db44e5-0aca-11e7-82f6-3863bb44ef7c,Johnson St & Gold St,100.0,high,0.0
4620.02,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,101822,66db5c14-0aca-11e7-82f6-3863bb44ef7c,Adelphi St & Myrtle Ave,100.0,high,0.0
6569.08,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,101777,a47f77a2-9008-4652-a4f1-b95eee723a1b,W 35 St & Dyer Ave,100.0,high,0.0
4513.06,DeKalb Ave & Hudson Ave,40.689888,-73.981013,101554,66db89a3-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Hudson Ave,100.0,high,0.0
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,101450,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,100.0,high,0.0
5430.08,Franklin St & W Broadway,40.71911552,-74.00666661,101192,66db269c-0aca-11e7-82f6-3863bb44ef7c,Franklin St & W Broadway,100.0,high,0.0
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,100928,66de1580-0aca-11e7-82f6-3863bb44ef7c,Grand Army Plaza & Plaza St West,100.0,high,0.0
5335.07,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842,100868,8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8,Grand St & Samuel Dickstein Plaza,100.0,high,0.0
5159.04,Pike St & Monroe St,40.71173107,-73.99193043,100517,66db930d-0aca-11e7-82f6-3863bb44ef7c,Pike St & Monroe St,100.0,high,0.0
3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,100226,66ddea2a-0aca-11e7-82f6-3863bb44ef7c,E 91 St & 2 Ave,99.2,high,4.0
3136,5 Ave & E 63 St,40.766368,-73.971518,100221,66dd4051-0aca-11e7-82f6-3863bb44ef7c,5 Ave & E 63 St,100.0,high,0.0
4895.03,Front St & Jay St,40.702461,-73.986842,99843,9505c2b7-0c3a-4791-8471-d2092a86291f,Front St & Jay St,100.0,high,0.0
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,99842,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,Meserole Ave & Manhattan Ave,100.0,high,0.0
5156.05,S 4 St & Rodney St,40.70934,-73.95608,99702,66dcf023-0aca-11e7-82f6-3863bb44ef7c,S 4 St & Rodney St,100.0,high,0.0
7577.27,Central Park W & W 103 St,40.79558954105342,-73.96188408136368,99616,7d41ac98-df88-497a-aef9-968660e6da0f,Central Park W & W 103 St,100.0,high,0.0
6884.03,W 56 St & 8 Ave,40.765959181657976,-73.98313522338867,99592,c042a307-2d7d-4ee9-95b7-a7505a3428c2,W 56 St & 8 Ave,100.0,high,0.0
3905.15,3 St & 7 Ave,40.6703837,-73.97839676,99556,66de205d-0aca-11e7-82f6-3863bb44ef7c,3 St & 7 Ave,100.0,high,0.0
5270.09,Market St & Henry St,40.71310702305908,-73.99446353316307,99401,99142ec8-c0e7-47ca-916c-c1097d48e133,Market St & Henry St,100.0,high,0.0
4628.05,Willoughby St & Fleet St,40.69196566,-73.9813018,99337,66db3d2a-0aca-11e7-82f6-3863bb44ef7c,Willoughby St & Fleet St,100.0,high,0.0
3431,E 35 St & 3 Ave,40.746524,-73.977885,99319,93c28953-7e65-436e-9c5a-9d7ca0e3729f,Lexington Ave & E 36 St,46.2,low,139.9
6432.10,E 41 St & Madison Ave (SE corner),40.752049,-73.979635,99317,,,0,none,0
7407.13,E 102 St & 1 Ave,40.7869946,-73.94164802,98852,66de186f-0aca-11e7-82f6-3863bb44ef7c,E 102 St & 1 Ave,100.0,high,0.0
3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,98644,66ddb66e-0aca-11e7-82f6-3863bb44ef7c,E 58 St & 1 Ave (NE Corner),80.0,high,0.0
4596.05,Duffield St & Willoughby St,40.69221589,-73.9842844,98572,66dbea8d-0aca-11e7-82f6-3863bb44ef7c,Duffield St & Willoughby St,100.0,high,0.0
